popularity,streams,year
48,5112628,1994
0,5025,1994
38,628326,1994
61,11409717,1994
44,1032603,1994
42,1333649,1994
66,21355433,1994
45,6923201,1994
0,14019,1994
54,4953635,1994
60,14284483,1994
44,1409923,1994
41,1321757,1994
52,5303262,1995
47,5933154,1995
0,5058,1995
1,12004,1995
49,3028872,1995
48,4350921,1995
50,4358911,1995
48,4962724,1995
44,1080776,1995
48,3919416,1995
28,297485,1995
42,1116663,1995
43,830874,1995
47,6869361,1995
49,3842459,1995
49,5159538,1995
51,4624109,1995
47,3950142,1995
50,4781285,1995
60,8740119,1995
47,6826271,1995
47,5746376,1995
43,804574,1995
51,4724546,1995
38,619879,1995
49,5170815,1995
44,1320807,1995
46,3665220,1995
45,6550360,1995
42,806694,1995
38,756464,1995
48,4545221,1995
32,301726,1995
51,4366443,1995
54,5678778,1995
49,5310803,1995
55,6144833,1995
44,1017334,1995
0,6225,1995
48,4162492,1995
42,838994,1995
44,828252,1995
49,3100869,1995
62,13418088,1995
44,891456,1995
44,1206611,1995
43,1333575,1995
33,300547,1995
46,5238087,1995
67,18704676,1995
47,4929952,1995
34,377969,1995
52,5708303,1995
64,12329264,1995
40,824753,1995
51,5928100,1995
50,5635591,1995
0,13191,1995
55,7066361,1995
1,10793,1995
26,274940,1995
48,3069541,1995
42,1006943,1995
38,601567,1995
50,5735969,1995
54,4083582,1995
40,1228646,1995
45,6871716,1995
53,5868878,1995
42,1237983,1995
50,4939829,1995
42,1392859,1995
44,1229714,1995
49,4637038,1995
50,4733015,1995
0,14406,1995
49,4036383,1995
49,4779916,1995
43,997232,1995
54,4767897,1995
49,3095314,1995
56,7107863,1995
47,6552089,1995
54,4035194,1995
49,5106564,1995
48,5444451,1995
42,1242991,1995
63,8174024,1995
43,951167,1995
54,5177434,1995
45,6207211,1995
48,4201833,1995
48,3356398,1995
43,1239521,1995
45,4810871,1995
56,7229051,1995
45,6875331,1995
48,5389850,1995
42,1437180,1995
53,5345399,1995
43,1161903,1995
43,1480747,1995
40,1451111,1995
50,5744592,1995
53,4231302,1995
55,7203854,1995
0,10292,1995
46,3607778,1995
40,1419649,1995
48,4963201,1995
47,4200829,1995
37,609714,1995
47,3274666,1995
44,888583,1995
47,6762728,1995
47,5230509,1995
52,5985560,1995
51,5988338,1995
51,4145937,1995
53,4514897,1995
32,471965,1995
46,4620367,1995
53,5043133,1995
50,5080857,1995
48,6868016,1995
41,1129423,1995
65,23170401,1995
39,617491,1995
52,4375619,1995
41,918556,1995
49,6999113,1995
0,9123,1995
0,8588,1995
48,3987307,1995
47,4082484,1995
45,3684217,1995
59,6106106,1995
47,5466861,1995
49,4301502,1995
33,389618,1995
41,909986,1995
41,870799,1995
55,7776977,1995
49,5429208,1995
44,941101,1995
48,6054495,1995
44,838266,1995
45,5300613,1995
46,4137142,1995
52,4423547,1995
40,960210,1995
51,5255337,1995
41,1373869,1995
46,4588926,1995
0,12975,1995
43,1427549,1995
46,5972935,1995
45,6944699,1995
53,5090555,1995
56,6036791,1995
67,16057352,1995
0,5660,1995
45,6372018,1995
46,3411853,1995
42,950358,1995
43,1444959,1995
54,4226971,1995
48,6793623,1995
64,10600887,1995
41,1239526,1995
47,6685202,1995
54,5680934,1995
47,6507301,1995
40,1353833,1995
42,826314,1995
45,3739666,1995
44,1192799,1995
44,1312836,1995
50,4006292,1995
0,5368,1995
51,5696270,1995
62,11151456,1995
60,11877806,1995
50,5013810,1995
62,14568278,1995
48,3636674,1995
47,3915868,1995
41,1188802,1995
45,3873368,1995
42,1119645,1995
39,564946,1995
49,6208391,1995
41,848020,1995
43,1258142,1995
20,109922,1995
45,6585281,1995
44,1210796,1995
45,5031976,1995
51,4205923,1995
46,6919492,1995
61,9008103,1996
56,5097582,1996
50,5460411,1996
59,5916358,1996
61,8060839,1996
56,5939215,1996
69,27820419,1996
0,10654,1996
52,5533693,1996
43,1335537,1996
58,7850577,1996
35,506915,1996
37,541053,1996
67,18053482,1996
18,89634,1996
48,3291953,1996
61,14345801,1996
0,5662,1996
48,4990843,1996
41,915660,1996
52,5653815,1996
45,3226742,1996
49,4937953,1996
58,7979874,1996
41,1485632,1996
58,6732107,1996
50,5075391,1996
48,4267181,1996
50,5448902,1996
47,6869766,1996
0,5523,1996
0,13853,1996
61,10747077,1996
53,4790818,1996
49,6397009,1996
37,532297,1996
62,9127335,1996
36,548599,1996
47,3629901,1996
42,829788,1996
64,9374923,1996
0,8002,1996
49,4038586,1996
45,6714477,1996
42,1276228,1996
0,14392,1996
50,4155524,1996
55,7989492,1996
47,5941301,1996
0,5585,1996
46,5778982,1996
42,975821,1996
46,3497055,1996
3,11364,1996
0,14601,1996
49,3443375,1996
54,5619448,1996
0,10079,1996
52,4686277,1996
59,5545133,1996
41,1026849,1996
33,359546,1996
63,8022484,1996
56,7739750,1996
58,5021972,1996
41,885596,1996
50,5389125,1996
48,6359452,1996
47,3156528,1996
59,7497865,1996
49,4657708,1996
44,1269451,1996
55,5656950,1996
0,8591,1996
42,1172606,1996
45,3992839,1996
60,10615524,1996
30,429651,1996
48,5736869,1996
0,12470,1996
45,3611794,1996
46,6466267,1996
43,946370,1996
49,6791212,1996
53,5393272,1996
0,9515,1996
48,4008352,1996
47,5183876,1996
37,551296,1996
49,4957109,1996
50,4755635,1996
62,11709823,1996
49,4730849,1996
55,6369028,1996
41,932079,1996
50,5325421,1996
33,444338,1996
0,8088,1996
53,5101278,1996
46,3041979,1996
54,4515700,1996
47,6391464,1996
39,533697,1996
52,5403909,1996
59,7832503,1996
43,1417721,1996
54,5079182,1996
44,835858,1996
60,8643264,1996
58,6131298,1996
48,6529755,1996
51,4060071,1996
60,11788255,1996
40,968573,1996
55,5620796,1996
46,6083606,1996
37,766739,1996
41,1005288,1996
0,14720,1996
52,5477682,1996
51,5377717,1996
0,6240,1996
49,4129832,1996
46,3384352,1996
48,5688187,1996
57,5232332,1996
43,1069243,1996
31,328657,1996
67,16653845,1996
32,409873,1996
45,3776860,1996
58,5122570,1996
55,6026398,1996
37,500467,1996
42,891104,1996
64,11410035,1996
47,4205624,1996
59,5775746,1996
54,4496684,1996
54,5595618,1996
51,5950201,1996
43,1072641,1996
0,13074,1996
0,6875,1996
0,14637,1996
56,6472817,1996
49,6885203,1996
60,10425281,1996
47,4227238,1996
46,6799679,1996
58,6173652,1996
49,6630678,1996
46,6819859,1996
44,1197572,1996
56,7394778,1996
53,4287063,1996
40,938448,1996
41,917237,1996
60,8296093,1996
55,5754005,1996
37,548941,1996
48,6153952,1996
48,5978210,1996
54,5775043,1996
35,765001,1996
50,4067670,1996
44,1043327,1996
47,4351480,1996
39,773605,1996
52,5762614,1996
37,530782,1996
60,13426395,1996
48,4177546,1996
45,5855182,1996
56,6937562,1996
54,5041450,1996
60,11712888,1996
49,3545353,1996
43,917451,1996
49,5963978,1996
45,4756812,1996
59,7089715,1996
62,12876543,1996
55,7250143,1996
45,4112649,1996
48,3769384,1996
32,452165,1996
51,5849334,1996
50,5097665,1996
49,3568453,1996
41,1400812,1996
52,4454512,1996
53,4947302,1996
44,1255476,1996
44,1358263,1996
44,887955,1996
42,927764,1996
52,5998442,1996
65,24960280,1996
35,722207,1996
0,9319,1997
34,462962,1997
48,3356915,1997
48,3581086,1997
70,47501624,1997
51,5574125,1997
42,860901,1997
57,5290742,1997
1,5236,1997
42,870278,1997
50,5517521,1997
46,3653539,1997
49,4678931,1997
48,3502839,1997
49,6253761,1997
0,10540,1997
49,4051723,1997
29,287369,1997
51,4090737,1997
51,5929450,1997
43,905523,1997
56,5456022,1997
53,5679273,1997
58,6382554,1997
45,4772942,1997
44,1284014,1997
48,5012092,1997
52,5429707,1997
48,5937597,1997
37,529744,1997
44,1007878,1997
50,4695842,1997
45,5264037,1997
56,6230301,1997
69,28160408,1997
42,932153,1997
0,9000,1997
55,6958158,1997
41,1068567,1997
49,6550375,1997
0,8033,1997
55,5765841,1997
45,4199079,1997
41,1041245,1997
48,3264823,1997
52,4726184,1997
38,525159,1997
49,6444068,1997
61,9779144,1997
48,6416187,1997
67,29911812,1997
50,5799928,1997
47,6535902,1997
67,21078382,1997
48,4141078,1997
50,5347555,1997
43,1234331,1997
0,6847,1997
47,4875925,1997
60,10325757,1997
45,5664304,1997
0,8840,1997
48,4536846,1997
51,4464432,1997
46,6556878,1997
54,4030910,1997
51,5683957,1997
52,5677552,1997
44,829128,1997
35,561128,1997
58,6361529,1997
57,6955410,1997
51,5734285,1997
47,4854385,1997
0,11907,1997
24,130518,1997
53,4227575,1997
65,24650203,1997
47,5187028,1997
44,1320220,1997
45,6160705,1997
43,1091425,1997
41,1478367,1997
0,6959,1997
0,11069,1997
46,4130129,1997
59,5971725,1997
45,6090870,1997
49,4757934,1997
47,5813478,1997
47,6092659,1997
0,9931,1997
46,3052222,1997
49,3575892,1997
31,475520,1997
47,4676233,1997
46,5470921,1997
58,5507258,1997
41,1195388,1997
55,6884456,1997
55,5776448,1997
45,6339378,1997
48,3848229,1997
35,732184,1997
47,6996643,1997
45,6543814,1997
34,479053,1997
43,1189602,1997
59,6084657,1997
0,11268,1997
49,4393845,1997
36,658049,1997
61,14234128,1997
46,4269635,1997
47,5717934,1997
50,4986679,1997
47,4011281,1997
53,4603977,1997
41,1189876,1997
42,914121,1997
51,4251695,1997
37,715999,1997
59,6915488,1997
54,5734408,1997
41,1238423,1997
57,7982670,1997
32,356114,1997
45,4796060,1997
49,4949032,1997
44,931496,1997
47,5275929,1997
59,6372626,1997
41,1124952,1997
57,7258756,1997
0,5724,1997
58,6899507,1997
46,5609599,1997
47,5946386,1997
0,6419,1997
59,7954394,1997
40,1483377,1997
47,6084732,1997
69,18867956,1997
59,7209637,1997
39,689125,1997
58,5759114,1997
13,37261,1997
36,530730,1997
35,589140,1997
34,480161,1997
42,1010316,1997
45,6365977,1997
51,5245339,1997
42,1043326,1997
45,6244392,1997
49,5305598,1997
0,7946,1997
49,4587696,1997
36,584391,1997
42,886636,1997
42,1451307,1997
43,1140918,1997
42,955482,1997
45,3833244,1997
41,1027203,1997
58,6158869,1997
0,10366,1997
46,3272994,1997
39,799946,1997
45,5166461,1997
58,7054223,1997
53,4698477,1997
53,5356337,1997
59,6289418,1997
54,5200074,1997
54,5386170,1997
56,5248205,1997
48,6756036,1997
42,1233837,1997
41,1140555,1997
54,5121761,1997
37,779734,1997
35,645653,1997
0,9171,1997
53,5327885,1997
50,5053845,1997
0,13266,1997
32,361319,1997
53,4054879,1997
0,5946,1997
46,4121602,1997
49,4416894,1997
58,5114367,1997
47,3362064,1997
41,1429244,1997
41,1004867,1997
49,4607430,1997
52,5270842,1997
50,4189753,1997
49,6129023,1997
56,6343465,1998
51,5277266,1998
46,3784699,1998
38,614790,1998
48,3707778,1998
50,4248647,1998
52,4752678,1998
0,12917,1998
62,10557796,1998
47,6910985,1998
45,5357132,1998
49,5609797,1998
57,7730239,1998
49,5702159,1998
50,4945573,1998
54,5470406,1998
0,14066,1998
45,3382519,1998
48,5430426,1998
41,1384728,1998
45,3757998,1998
55,7250819,1998
38,514846,1998
50,5817573,1998
52,4771549,1998
7,29957,1998
60,11423716,1998
49,4355540,1998
48,3414202,1998
49,3651604,1998
35,794341,1998
46,4787736,1998
47,3812759,1998
57,5964032,1998
53,4883214,1998
0,13674,1998
36,559149,1998
63,9777985,1998
48,4907425,1998
59,6250470,1998
53,4301555,1998
48,5009106,1998
46,5956838,1998
68,20629778,1998
53,5759032,1998
41,858666,1998
53,4535471,1998
42,1095660,1998
33,355519,1998
0,5827,1998
0,13841,1998
0,11640,1998
65,27212267,1998
0,8046,1998
62,12472209,1998
52,4508582,1998
62,10477170,1998
42,864223,1998
53,5582410,1998
43,1196041,1998
47,3830832,1998
0,6341,1998
53,4052453,1998
0,9323,1998
1,13429,1998
49,5421890,1998
61,12036689,1998
55,5979068,1998
64,13399726,1998
36,695430,1998
42,1286088,1998
51,4637920,1998
58,6041478,1998
45,4441663,1998
48,4656413,1998
46,4518539,1998
51,5734089,1998
32,415020,1998
46,4252424,1998
39,656601,1998
59,6820092,1998
53,5530088,1998
0,6078,1998
34,323657,1998
49,6071965,1998
48,3623808,1998
0,10046,1998
54,4621382,1998
62,9232183,1998
37,638118,1998
49,6118874,1998
54,4207253,1998
42,1051135,1998
37,763794,1998
55,7187777,1998
48,6007482,1998
68,26845125,1998
39,657874,1998
50,5930518,1998
47,3600608,1998
38,593353,1998
38,677634,1998
0,6102,1998
50,4736159,1998
58,6579774,1998
42,813704,1998
42,1162985,1998
32,345770,1998
52,5341816,1998
38,753993,1998
44,880972,1998
53,4772604,1998
50,5253341,1998
52,5090356,1998
37,508426,1998
62,12497789,1998
46,6714830,1998
56,7389244,1998
1,6627,1998
40,1165818,1998
53,4027055,1998
39,788142,1998
0,8661,1998
52,5550607,1998
43,1008479,1998
54,5836299,1998
49,5114504,1998
44,1462447,1998
41,992967,1998
40,880440,1998
47,4502056,1998
43,1282601,1998
40,1273903,1998
52,4370397,1998
50,5067659,1998
44,1495751,1998
41,1064450,1998
46,6872399,1998
47,5271918,1998
53,4538268,1998
32,428976,1998
42,899100,1998
36,767380,1998
47,3750891,1998
0,8059,1998
41,838709,1998
56,6310488,1998
49,3100022,1998
40,1329945,1998
43,1110756,1998
0,10958,1998
47,6209489,1998
43,1418233,1998
48,6325943,1998
1,13291,1998
44,1194894,1998
48,4445309,1998
39,688518,1998
49,3506104,1998
49,6246126,1998
51,4155649,1998
46,3058570,1998
48,5141050,1998
43,1106592,1998
46,5748427,1998
41,968612,1998
47,5456123,1998
39,755644,1998
37,740194,1998
52,5336339,1998
70,42197167,1998
0,14133,1998
62,12309572,1998
40,1083148,1998
40,1387041,1998
66,28649303,1998
59,7156310,1998
40,1044543,1998
66,22284382,1998
43,1351090,1998
41,847460,1998
45,5434283,1998
48,4158531,1998
48,3467905,1998
48,5146115,1998
60,12474395,1998
42,984553,1998
38,642265,1998
45,5203573,1998
54,4993501,1998
47,6658429,1998
51,5869004,1998
58,5875042,1998
52,4568998,1998
60,10733902,1998
0,13191,1998
52,5725602,1998
53,5194934,1998
38,616358,1998
41,1249113,1998
50,5243204,1999
0,10946,1999
54,4420945,1999
44,1090967,1999
0,10461,1999
54,5280555,1999
50,5256333,1999
51,4774399,1999
51,5999883,1999
64,8393424,1999
45,3746166,1999
42,1162264,1999
58,5484508,1999
44,1495877,1999
52,4742284,1999
51,4212320,1999
54,4707601,1999
55,6184178,1999
56,5530555,1999
44,941304,1999
50,4695024,1999
44,1021975,1999
0,13258,1999
34,447405,1999
71,40014944,1999
51,5414793,1999
58,7819169,1999
37,583881,1999
60,9532885,1999
55,7756594,1999
58,6157282,1999
55,5547162,1999
58,5713697,1999
56,7383981,1999
0,9336,1999
49,4705188,1999
45,3525505,1999
43,834551,1999
45,6523253,1999
54,4149263,1999
47,5298593,1999
64,8064191,1999
0,12347,1999
46,4448156,1999
45,4234188,1999
54,5722689,1999
41,1096259,1999
41,1449188,1999
62,11000542,1999
54,4388087,1999
49,3354338,1999
46,3659074,1999
52,5993424,1999
51,5500609,1999
60,10779942,1999
51,5507790,1999
45,6954303,1999
48,6585365,1999
42,1329420,1999
53,4313598,1999
33,347140,1999
42,1180292,1999
55,7146910,1999
43,1424789,1999
50,5719763,1999
59,5055399,1999
30,366049,1999
56,5303968,1999
44,863181,1999
62,14623399,1999
53,4423530,1999
53,5592162,1999
44,1483483,1999
51,4124026,1999
53,4959925,1999
0,5163,1999
59,7122649,1999
38,615430,1999
51,4348278,1999
43,1445074,1999
49,4905061,1999
52,5130940,1999
46,3705256,1999
47,4053147,1999
45,4967812,1999
52,5947767,1999
59,5673971,1999
50,4940631,1999
43,1216131,1999
49,5424327,1999
43,878644,1999
49,6812982,1999
43,1378327,1999
70,43043794,1999
49,3219604,1999
53,5662866,1999
42,1199895,1999
55,7142174,1999
47,3203660,1999
48,5160289,1999
52,5304148,1999
54,4970231,1999
50,5300963,1999
39,524392,1999
45,3631573,1999
49,5706632,1999
46,3990652,1999
51,5116990,1999
46,4578709,1999
52,4892515,1999
47,4108154,1999
0,13196,1999
45,4572008,1999
0,11055,1999
57,7635486,1999
44,1203357,1999
51,4245350,1999
45,4662520,1999
52,5580659,1999
61,13344495,1999
49,5361528,1999
32,319404,1999
53,5154508,1999
0,6896,1999
0,7218,1999
49,4272630,1999
49,6216723,1999
50,4115004,1999
68,26987293,1999
0,10284,1999
41,1039267,1999
42,1083035,1999
51,4896561,1999
48,3798164,1999
48,3689249,1999
47,5645934,1999
48,5571702,1999
0,8657,1999
62,10591272,1999
51,4806731,1999
50,4485804,1999
0,5386,1999
46,5996654,1999
60,11759831,1999
39,593957,1999
37,721424,1999
57,5493155,1999
72,43269248,1999
58,6753665,1999
52,4265957,1999
55,5303951,1999
61,10171442,1999
46,5348321,1999
46,3564783,1999
51,5538260,1999
54,5631830,1999
50,5936897,1999
57,6678531,1999
0,11847,1999
48,5656886,1999
50,5218663,1999
0,14627,1999
47,4889318,1999
40,1101901,1999
38,506166,1999
54,5366445,1999
47,3024235,1999
44,1173003,1999
48,3894508,1999
50,4642031,1999
51,5529825,1999
51,4026493,1999
55,5907371,1999
36,770876,1999
58,5026630,1999
60,8931246,1999
36,795036,1999
44,895335,1999
65,19667539,1999
48,6409605,1999
48,5781128,1999
44,1224423,1999
48,6614825,1999
48,3171851,1999
47,5086782,1999
32,496391,1999
43,1249522,1999
0,5940,1999
49,6036141,1999
44,933135,1999
53,5938727,1999
0,14126,1999
48,4094912,1999
1,10135,1999
39,780537,1999
0,8515,1999
0,13803,1999
47,6219666,1999
51,4027100,1999
49,6096644,1999
56,5297480,2000
61,10836888,2000
42,1015232,2000
42,1094440,2000
55,7840322,2000
58,6200455,2000
42,1018052,2000
52,4423164,2000
47,4726441,2000
49,4371212,2000
61,10778504,2000
49,6513034,2000
52,5740128,2000
40,1430135,2000
58,7583509,2000
56,5297568,2000
56,6434847,2000
52,4088754,2000
46,5815566,2000
45,4575498,2000
0,10288,2000
43,1236186,2000
61,11176740,2000
47,3455061,2000
53,4003073,2000
52,4579043,2000
51,4950305,2000
60,14033571,2000
46,3994068,2000
53,5564140,2000
0,10504,2000
55,5121002,2000
46,3065072,2000
45,3026560,2000
62,12270100,2000
43,850471,2000
44,823096,2000
48,5334052,2000
43,1435699,2000
45,3752114,2000
39,569162,2000
0,12889,2000
60,13849221,2000
74,35383551,2000
44,930597,2000
70,36723649,2000
47,5714490,2000
48,5767573,2000
0,10237,2000
41,829049,2000
39,528057,2000
44,895197,2000
57,5353595,2000
63,11879958,2000
46,3967544,2000
58,7313126,2000
51,5699540,2000
47,4068811,2000
49,3631462,2000
40,1255775,2000
69,28826617,2000
54,5790190,2000
39,760647,2000
49,4328642,2000
44,902414,2000
0,9563,2000
45,4573732,2000
38,636893,2000
51,5457754,2000
54,4106190,2000
0,6572,2000
0,8470,2000
50,5512779,2000
43,1062589,2000
66,23432026,2000
42,1465432,2000
47,5160995,2000
42,1127930,2000
57,6129630,2000
44,1367252,2000
46,6671270,2000
54,4636013,2000
42,1210614,2000
38,502340,2000
49,6029966,2000
57,5991292,2000
54,4817431,2000
56,7431599,2000
62,12041348,2000
46,6832850,2000
45,3722307,2000
46,5250461,2000
57,6799660,2000
44,1234622,2000
40,1307624,2000
0,14891,2000
65,16533123,2000
45,4749014,2000
19,61841,2000
43,1374828,2000
50,5537442,2000
44,816514,2000
38,516942,2000
55,6959947,2000
60,12256763,2000
53,5452627,2000
44,1422072,2000
57,6783652,2000
54,4542852,2000
43,1143274,2000
47,6518698,2000
60,10088692,2000
43,1271687,2000
48,6949022,2000
48,3419573,2000
49,3296393,2000
60,8220445,2000
57,6767853,2000
63,12498941,2000
66,19325783,2000
45,5562858,2000
0,13400,2000
0,11177,2000
48,5426192,2000
0,13153,2000
48,6879831,2000
40,935084,2000
47,3061086,2000
54,5062223,2000
50,4550438,2000
38,688642,2000
69,21759474,2000
50,4048226,2000
53,5190577,2000
49,5679453,2000
42,847721,2000
52,4155024,2000
47,4094833,2000
51,4822964,2000
59,6236550,2000
52,4309935,2000
53,5489329,2000
34,375279,2000
38,570239,2000
41,934489,2000
49,5039517,2000
58,6416571,2000
43,1248832,2000
51,4721076,2000
46,3357622,2000
0,9968,2000
58,6158236,2000
34,438692,2000
44,1409933,2000
53,5934506,2000
57,7951847,2000
56,5394710,2000
46,4399690,2000
43,1313649,2000
45,5251237,2000
47,6120951,2000
37,663109,2000
44,1355526,2000
47,3886255,2000
53,4391171,2000
51,4970501,2000
41,1312371,2000
53,5222419,2000
0,11209,2000
45,3168792,2000
45,5298752,2000
43,1112953,2000
57,5682372,2000
41,1297147,2000
50,4084432,2000
39,539358,2000
48,5934814,2000
45,5461652,2000
53,4807012,2000
42,1064626,2000
0,5530,2000
0,7847,2000
43,1407864,2000
60,13409519,2000
45,3721460,2000
40,1495167,2000
40,1081631,2000
48,4284806,2000
36,797440,2000
43,1256003,2000
43,1212579,2000
3,12882,2000
46,5948191,2000
43,1124081,2000
46,6404892,2000
47,6857444,2000
32,340848,2000
41,1430865,2000
42,1305011,2000
0,8199,2000
56,5155445,2001
60,13182649,2001
51,5259900,2001
58,6730900,2001
57,6660374,2001
48,3673034,2001
59,5216178,2001
51,5473573,2001
61,8985217,2001
51,5026636,2001
60,8151401,2001
53,4115608,2001
44,1092547,2001
49,4028080,2001
57,6744992,2001
51,4314282,2001
71,33084651,2001
63,9118720,2001
36,695272,2001
49,3204803,2001
49,4760673,2001
41,1203411,2001
56,5400451,2001
56,7414632,2001
69,28893509,2001
50,5500228,2001
39,744449,2001
63,9126268,2001
47,6709720,2001
49,6788099,2001
43,1057502,2001
56,6232036,2001
52,4853341,2001
40,1022150,2001
67,20897232,2001
54,5318134,2001
49,3391085,2001
51,4455881,2001
55,6348509,2001
51,5488720,2001
0,13478,2001
53,5509181,2001
56,5530986,2001
56,7512198,2001
53,5527277,2001
42,1426128,2001
63,8517520,2001
58,5007872,2001
40,1102749,2001
56,7464641,2001
53,5568594,2001
57,7959269,2001
47,5931537,2001
63,9006861,2001
53,4935809,2001
48,4753657,2001
54,5961671,2001
0,15000,2001
47,4386347,2001
53,5136071,2001
69,27391194,2001
59,7184237,2001
26,245597,2001
50,4779416,2001
61,13383464,2001
45,5322802,2001
56,7001736,2001
56,5245460,2001
56,7119045,2001
50,4754109,2001
50,5292457,2001
60,10633785,2001
51,5155799,2001
54,5680551,2001
43,1006525,2001
51,4685523,2001
55,5854533,2001
47,5804774,2001
44,1402259,2001
1,8129,2001
52,4409908,2001
46,3890515,2001
57,7789046,2001
0,5174,2001
49,6972930,2001
0,11807,2001
50,4616154,2001
56,5049734,2001
45,4167537,2001
41,974155,2001
49,5434371,2001
1,11775,2001
56,6974790,2001
55,5790195,2001
47,3432502,2001
51,4437500,2001
55,5082038,2001
53,4858188,2001
0,5531,2001
63,12086960,2001
53,5517723,2001
0,12614,2001
54,5177258,2001
0,13847,2001
60,14329763,2001
51,4150682,2001
46,3386707,2001
59,5596748,2001
56,5180154,2001
45,4525676,2001
51,5840845,2001
46,5862993,2001
53,4647449,2001
50,5425108,2001
43,964828,2001
48,4354599,2001
62,11965919,2001
55,5892276,2001
61,9629988,2001
0,5447,2001
66,27527225,2001
55,5075371,2001
44,823732,2001
51,5332264,2001
56,7744820,2001
54,4741953,2001
51,5575873,2001
56,6454137,2001
62,8960653,2001
0,13418,2001
43,1006145,2001
59,6184879,2001
50,4710448,2001
0,10813,2001
46,4480670,2001
50,5866146,2001
55,7147246,2001
57,6335823,2001
57,7716332,2001
0,12024,2001
54,5173286,2001
54,4702086,2001
51,5145781,2001
53,4216287,2001
47,3298318,2001
53,5167204,2001
56,6604237,2001
55,6848954,2001
55,5945053,2001
50,4843108,2001
52,5585687,2001
51,5688123,2001
56,6922242,2001
43,1226553,2001
58,6359181,2001
42,1404047,2001
50,4343755,2001
62,12572211,2001
57,5689254,2001
41,1352779,2001
54,5414677,2001
58,5379675,2001
53,4668111,2001
46,3492537,2001
66,29058689,2001
44,1199065,2001
44,1232409,2001
52,5757692,2001
43,1229633,2001
51,5327788,2001
59,5478770,2001
47,3050511,2001
0,7298,2001
35,569218,2001
47,6992863,2001
46,6176601,2001
0,14241,2001
46,3661051,2001
43,846751,2001
49,5378349,2001
58,6989295,2001
42,971271,2001
51,4490390,2001
48,6562616,2001
67,29041572,2001
65,25515098,2001
40,1396792,2001
49,5162784,2001
53,5719773,2001
51,5784681,2001
50,4918834,2001
61,14850359,2001
0,14944,2001
61,8761270,2001
53,4404603,2001
47,3994962,2001
46,4297988,2001
33,334868,2001
46,5100213,2001
46,4942461,2001
2,12115,2002
42,1352831,2002
0,13249,2002
54,5523926,2002
49,5056353,2002
49,5962516,2002
47,4511772,2002
50,4144247,2002
43,1298757,2002
54,4907474,2002
57,5316698,2002
64,12673746,2002
50,5218804,2002
49,6922528,2002
43,1401218,2002
46,3781052,2002
52,5184116,2002
59,6213778,2002
54,5871584,2002
69,21421370,2002
72,46714424,2002
69,24995144,2002
47,4796249,2002
41,1035228,2002
48,4142448,2002
19,56155,2002
59,5723641,2002
59,7557113,2002
59,7391620,2002
61,14663907,2002
55,7803748,2002
63,11811481,2002
46,6892034,2002
60,8297307,2002
26,229413,2002
62,11717470,2002
50,4422670,2002
3,8940,2002
56,7973364,2002
62,13212443,2002
0,12476,2002
0,9281,2002
0,7460,2002
67,23580965,2002
44,1059618,2002
56,7165686,2002
55,7268666,2002
59,7866518,2002
0,10462,2002
61,8200187,2002
50,4824019,2002
52,5572211,2002
0,13727,2002
55,6416969,2002
39,763179,2002
47,3600175,2002
65,23743817,2002
44,1284267,2002
52,4702221,2002
56,5681211,2002
54,5821346,2002
45,6953082,2002
54,5577886,2002
36,781741,2002
37,704061,2002
40,1249693,2002
50,4466784,2002
55,7695842,2002
56,5340747,2002
0,5777,2002
46,6790870,2002
47,5958746,2002
60,12605330,2002
50,4786780,2002
39,674936,2002
52,5330914,2002
55,7048858,2002
64,12958296,2002
54,4531687,2002
44,808464,2002
56,6453483,2002
51,5218467,2002
47,5760342,2002
52,4094543,2002
50,4911042,2002
41,951566,2002
43,1402179,2002
46,3788083,2002
55,6465839,2002
49,5550545,2002
54,5539150,2002
45,3070840,2002
50,4798030,2002
61,14204708,2002
52,5841525,2002
57,6553073,2002
33,333991,2002
53,5195324,2002
62,13846160,2002
43,826345,2002
56,5371775,2002
42,944693,2002
50,5838048,2002
51,5609426,2002
58,7646975,2002
54,4194983,2002
56,7313120,2002
55,5586650,2002
52,5915670,2002
39,610079,2002
53,5157470,2002
54,5434049,2002
49,6692690,2002
0,7013,2002
52,4674656,2002
44,873469,2002
0,8405,2002
54,4181994,2002
53,4283050,2002
54,4522003,2002
50,5850134,2002
47,6250710,2002
46,6226877,2002
49,3650865,2002
44,913316,2002
52,5959939,2002
49,3730711,2002
60,14972750,2002
52,4005741,2002
54,4583597,2002
40,1119972,2002
52,5103224,2002
60,11796879,2002
0,11313,2002
42,1114129,2002
62,13283832,2002
0,9041,2002
44,1479294,2002
0,7511,2002
5,20274,2002
42,1413812,2002
59,7543658,2002
50,5013061,2002
44,800182,2002
44,1162000,2002
53,4370094,2002
58,6694235,2002
0,13929,2002
42,1098406,2002
54,5591354,2002
43,1315513,2002
50,5013282,2002
53,4156154,2002
48,4671734,2002
45,4153966,2002
0,7490,2002
58,6695324,2002
56,7415692,2002
57,5232261,2002
54,5597732,2002
53,5561719,2002
45,3768510,2002
60,9118721,2002
0,13117,2002
33,356032,2002
51,5761965,2002
61,8293203,2002
47,5796671,2002
53,5702059,2002
51,5932780,2002
50,5850631,2002
48,4482791,2002
53,4352611,2002
52,4750183,2002
53,4810547,2002
54,5317218,2002
51,4223870,2002
47,3287607,2002
48,5385086,2002
50,5037302,2002
